index,from_square,action_type,move,action_desc
1730,h3,51,,남서(SW) 방향 거리 3
1731,h3,52,,남서(SW) 방향 거리 4
1732,h3,53,,남서(SW) 방향 거리 5
1733,h3,54,,남서(SW) 방향 거리 6
1734,h3,55,,남서(SW) 방향 거리 7
1735,h3,56,,"나이트 이동 (+1,+2)"
1736,h3,57,,"나이트 이동 (+2,+1)"
1737,h3,58,,"나이트 이동 (+2,−1)"
1738,h3,59,,"나이트 이동 (+1,−2)"
1739,h3,60,h3g1,"나이트 이동 (−1,−2)"
1740,h3,61,h3f2,"나이트 이동 (−2,−1)"
1741,h3,62,h3f4,"나이트 이동 (−2,+1)"
1742,h3,63,h3g5,"나이트 이동 (−1,+2)"
1743,h3,64,,폰 직진 승격 → 나이트
1744,h3,65,,폰 직진 승격 → 비숍
1745,h3,66,,폰 직진 승격 → 룩
1746,h3,67,,폰 대각선 우 승격 → 나이트
1747,h3,68,,폰 대각선 우 승격 → 비숍
1748,h3,69,,폰 대각선 우 승격 → 룩
1749,h3,70,,폰 대각선 좌 승격 → 나이트
1750,h3,71,,폰 대각선 좌 승격 → 비숍
1751,h3,72,,폰 대각선 좌 승격 → 룩
1752,a4,0,a4a5,북(N) 방향 거리 1
1753,a4,1,a4a6,북(N) 방향 거리 2
1754,a4,2,a4a7,북(N) 방향 거리 3
1755,a4,3,a4a8,북(N) 방향 거리 4
1756,a4,4,,북(N) 방향 거리 5
1757,a4,5,,북(N) 방향 거리 6
1758,a4,6,,북(N) 방향 거리 7
1759,a4,7,a4b4,동(E) 방향 거리 1
1760,a4,8,a4c4,동(E) 방향 거리 2
1761,a4,9,a4d4,동(E) 방향 거리 3
1762,a4,10,a4e4,동(E) 방향 거리 4
1763,a4,11,a4f4,동(E) 방향 거리 5
1764,a4,12,a4g4,동(E) 방향 거리 6
1765,a4,13,a4h4,동(E) 방향 거리 7
1766,a4,14,a4a3,남(S) 방향 거리 1
1767,a4,15,a4a2,남(S) 방향 거리 2
1768,a4,16,a4a1,남(S) 방향 거리 3
1769,a4,17,,남(S) 방향 거리 4
1770,a4,18,,남(S) 방향 거리 5
1771,a4,19,,남(S) 방향 거리 6
1772,a4,20,,남(S) 방향 거리 7
1773,a4,21,,서(W) 방향 거리 1
1774,a4,22,,서(W) 방향 거리 2
1775,a4,23,,서(W) 방향 거리 3
1776,a4,24,,서(W) 방향 거리 4
1777,a4,25,,서(W) 방향 거리 5
1778,a4,26,,서(W) 방향 거리 6
1779,a4,27,,서(W) 방향 거리 7
1780,a4,28,a4b5,북동(NE) 방향 거리 1
1781,a4,29,a4c6,북동(NE) 방향 거리 2
1782,a4,30,a4d7,북동(NE) 방향 거리 3
1783,a4,31,a4e8,북동(NE) 방향 거리 4
1784,a4,32,,북동(NE) 방향 거리 5
1785,a4,33,,북동(NE) 방향 거리 6
1786,a4,34,,북동(NE) 방향 거리 7
1787,a4,35,,북서(NW) 방향 거리 1
1788,a4,36,,북서(NW) 방향 거리 2
1789,a4,37,,북서(NW) 방향 거리 3
1790,a4,38,,북서(NW) 방향 거리 4
1791,a4,39,,북서(NW) 방향 거리 5
1792,a4,40,,북서(NW) 방향 거리 6
1793,a4,41,,북서(NW) 방향 거리 7
1794,a4,42,a4b3,남동(SE) 방향 거리 1
1795,a4,43,a4c2,남동(SE) 방향 거리 2
1796,a4,44,a4d1,남동(SE) 방향 거리 3
1797,a4,45,,남동(SE) 방향 거리 4
1798,a4,46,,남동(SE) 방향 거리 5
1799,a4,47,,남동(SE) 방향 거리 6
1800,a4,48,,남동(SE) 방향 거리 7
1801,a4,49,,남서(SW) 방향 거리 1
1802,a4,50,,남서(SW) 방향 거리 2
1803,a4,51,,남서(SW) 방향 거리 3
1804,a4,52,,남서(SW) 방향 거리 4
1805,a4,53,,남서(SW) 방향 거리 5
1806,a4,54,,남서(SW) 방향 거리 6
1807,a4,55,,남서(SW) 방향 거리 7
1808,a4,56,a4b6,"나이트 이동 (+1,+2)"
1809,a4,57,a4c5,"나이트 이동 (+2,+1)"
1810,a4,58,a4c3,"나이트 이동 (+2,−1)"
1811,a4,59,a4b2,"나이트 이동 (+1,−2)"
1812,a4,60,,"나이트 이동 (−1,−2)"
1813,a4,61,,"나이트 이동 (−2,−1)"
1814,a4,62,,"나이트 이동 (−2,+1)"
1815,a4,63,,"나이트 이동 (−1,+2)"
1816,a4,64,,폰 직진 승격 → 나이트
1817,a4,65,,폰 직진 승격 → 비숍
1818,a4,66,,폰 직진 승격 → 룩
1819,a4,67,,폰 대각선 우 승격 → 나이트
1820,a4,68,,폰 대각선 우 승격 → 비숍
1821,a4,69,,폰 대각선 우 승격 → 룩
1822,a4,70,,폰 대각선 좌 승격 → 나이트
1823,a4,71,,폰 대각선 좌 승격 → 비숍
1824,a4,72,,폰 대각선 좌 승격 → 룩
1825,b4,0,b4b5,북(N) 방향 거리 1
1826,b4,1,b4b6,북(N) 방향 거리 2
1827,b4,2,b4b7,북(N) 방향 거리 3
1828,b4,3,b4b8,북(N) 방향 거리 4
1829,b4,4,,북(N) 방향 거리 5
1830,b4,5,,북(N) 방향 거리 6
1831,b4,6,,북(N) 방향 거리 7
1832,b4,7,b4c4,동(E) 방향 거리 1
1833,b4,8,b4d4,동(E) 방향 거리 2
1834,b4,9,b4e4,동(E) 방향 거리 3
1835,b4,10,b4f4,동(E) 방향 거리 4
1836,b4,11,b4g4,동(E) 방향 거리 5
1837,b4,12,b4h4,동(E) 방향 거리 6
1838,b4,13,,동(E) 방향 거리 7
1839,b4,14,b4b3,남(S) 방향 거리 1
1840,b4,15,b4b2,남(S) 방향 거리 2
1841,b4,16,b4b1,남(S) 방향 거리 3
1842,b4,17,,남(S) 방향 거리 4
1843,b4,18,,남(S) 방향 거리 5
1844,b4,19,,남(S) 방향 거리 6
1845,b4,20,,남(S) 방향 거리 7
1846,b4,21,b4a4,서(W) 방향 거리 1
1847,b4,22,,서(W) 방향 거리 2
1848,b4,23,,서(W) 방향 거리 3
1849,b4,24,,서(W) 방향 거리 4
1850,b4,25,,서(W) 방향 거리 5
1851,b4,26,,서(W) 방향 거리 6
1852,b4,27,,서(W) 방향 거리 7
1853,b4,28,b4c5,북동(NE) 방향 거리 1
1854,b4,29,b4d6,북동(NE) 방향 거리 2
1855,b4,30,b4e7,북동(NE) 방향 거리 3
1856,b4,31,b4f8,북동(NE) 방향 거리 4
1857,b4,32,,북동(NE) 방향 거리 5
1858,b4,33,,북동(NE) 방향 거리 6
1859,b4,34,,북동(NE) 방향 거리 7
1860,b4,35,b4a5,북서(NW) 방향 거리 1
1861,b4,36,,북서(NW) 방향 거리 2
1862,b4,37,,북서(NW) 방향 거리 3
1863,b4,38,,북서(NW) 방향 거리 4
1864,b4,39,,북서(NW) 방향 거리 5
1865,b4,40,,북서(NW) 방향 거리 6
1866,b4,41,,북서(NW) 방향 거리 7
1867,b4,42,b4c3,남동(SE) 방향 거리 1
1868,b4,43,b4d2,남동(SE) 방향 거리 2
1869,b4,44,b4e1,남동(SE) 방향 거리 3
1870,b4,45,,남동(SE) 방향 거리 4
1871,b4,46,,남동(SE) 방향 거리 5
1872,b4,47,,남동(SE) 방향 거리 6
1873,b4,48,,남동(SE) 방향 거리 7
1874,b4,49,b4a3,남서(SW) 방향 거리 1
1875,b4,50,,남서(SW) 방향 거리 2
1876,b4,51,,남서(SW) 방향 거리 3
1877,b4,52,,남서(SW) 방향 거리 4
1878,b4,53,,남서(SW) 방향 거리 5
1879,b4,54,,남서(SW) 방향 거리 6
1880,b4,55,,남서(SW) 방향 거리 7
1881,b4,56,b4c6,"나이트 이동 (+1,+2)"
1882,b4,57,b4d5,"나이트 이동 (+2,+1)"
1883,b4,58,b4d3,"나이트 이동 (+2,−1)"
1884,b4,59,b4c2,"나이트 이동 (+1,−2)"
1885,b4,60,b4a2,"나이트 이동 (−1,−2)"
1886,b4,61,,"나이트 이동 (−2,−1)"
1887,b4,62,,"나이트 이동 (−2,+1)"
1888,b4,63,b4a6,"나이트 이동 (−1,+2)"
1889,b4,64,,폰 직진 승격 → 나이트
1890,b4,65,,폰 직진 승격 → 비숍
1891,b4,66,,폰 직진 승격 → 룩
1892,b4,67,,폰 대각선 우 승격 → 나이트
1893,b4,68,,폰 대각선 우 승격 → 비숍
1894,b4,69,,폰 대각선 우 승격 → 룩
1895,b4,70,,폰 대각선 좌 승격 → 나이트
1896,b4,71,,폰 대각선 좌 승격 → 비숍
1897,b4,72,,폰 대각선 좌 승격 → 룩
1898,c4,0,c4c5,북(N) 방향 거리 1
1899,c4,1,c4c6,북(N) 방향 거리 2
1900,c4,2,c4c7,북(N) 방향 거리 3
1901,c4,3,c4c8,북(N) 방향 거리 4
1902,c4,4,,북(N) 방향 거리 5
1903,c4,5,,북(N) 방향 거리 6
1904,c4,6,,북(N) 방향 거리 7
1905,c4,7,c4d4,동(E) 방향 거리 1
1906,c4,8,c4e4,동(E) 방향 거리 2
1907,c4,9,c4f4,동(E) 방향 거리 3
1908,c4,10,c4g4,동(E) 방향 거리 4
1909,c4,11,c4h4,동(E) 방향 거리 5
1910,c4,12,,동(E) 방향 거리 6
1911,c4,13,,동(E) 방향 거리 7
1912,c4,14,c4c3,남(S) 방향 거리 1
1913,c4,15,c4c2,남(S) 방향 거리 2
1914,c4,16,c4c1,남(S) 방향 거리 3
1915,c4,17,,남(S) 방향 거리 4
1916,c4,18,,남(S) 방향 거리 5
1917,c4,19,,남(S) 방향 거리 6
1918,c4,20,,남(S) 방향 거리 7
1919,c4,21,c4b4,서(W) 방향 거리 1
1920,c4,22,c4a4,서(W) 방향 거리 2
1921,c4,23,,서(W) 방향 거리 3
1922,c4,24,,서(W) 방향 거리 4
1923,c4,25,,서(W) 방향 거리 5
1924,c4,26,,서(W) 방향 거리 6
1925,c4,27,,서(W) 방향 거리 7
1926,c4,28,c4d5,북동(NE) 방향 거리 1
1927,c4,29,c4e6,북동(NE) 방향 거리 2
1928,c4,30,c4f7,북동(NE) 방향 거리 3
1929,c4,31,c4g8,북동(NE) 방향 거리 4
1930,c4,32,,북동(NE) 방향 거리 5
1931,c4,33,,북동(NE) 방향 거리 6
1932,c4,34,,북동(NE) 방향 거리 7
1933,c4,35,c4b5,북서(NW) 방향 거리 1
1934,c4,36,c4a6,북서(NW) 방향 거리 2
1935,c4,37,,북서(NW) 방향 거리 3
1936,c4,38,,북서(NW) 방향 거리 4
1937,c4,39,,북서(NW) 방향 거리 5
1938,c4,40,,북서(NW) 방향 거리 6
1939,c4,41,,북서(NW) 방향 거리 7
1940,c4,42,c4d3,남동(SE) 방향 거리 1
1941,c4,43,c4e2,남동(SE) 방향 거리 2
1942,c4,44,c4f1,남동(SE) 방향 거리 3
1943,c4,45,,남동(SE) 방향 거리 4
1944,c4,46,,남동(SE) 방향 거리 5
1945,c4,47,,남동(SE) 방향 거리 6
1946,c4,48,,남동(SE) 방향 거리 7
1947,c4,49,c4b3,남서(SW) 방향 거리 1
1948,c4,50,c4a2,남서(SW) 방향 거리 2
1949,c4,51,,남서(SW) 방향 거리 3
1950,c4,52,,남서(SW) 방향 거리 4
1951,c4,53,,남서(SW) 방향 거리 5
1952,c4,54,,남서(SW) 방향 거리 6
1953,c4,55,,남서(SW) 방향 거리 7
1954,c4,56,c4d6,"나이트 이동 (+1,+2)"
1955,c4,57,c4e5,"나이트 이동 (+2,+1)"
1956,c4,58,c4e3,"나이트 이동 (+2,−1)"
1957,c4,59,c4d2,"나이트 이동 (+1,−2)"
1958,c4,60,c4b2,"나이트 이동 (−1,−2)"
1959,c4,61,c4a3,"나이트 이동 (−2,−1)"
1960,c4,62,c4a5,"나이트 이동 (−2,+1)"
1961,c4,63,c4b6,"나이트 이동 (−1,+2)"
1962,c4,64,,폰 직진 승격 → 나이트
1963,c4,65,,폰 직진 승격 → 비숍
1964,c4,66,,폰 직진 승격 → 룩
1965,c4,67,,폰 대각선 우 승격 → 나이트
1966,c4,68,,폰 대각선 우 승격 → 비숍
1967,c4,69,,폰 대각선 우 승격 → 룩
1968,c4,70,,폰 대각선 좌 승격 → 나이트
1969,c4,71,,폰 대각선 좌 승격 → 비숍
1970,c4,72,,폰 대각선 좌 승격 → 룩
1971,d4,0,d4d5,북(N) 방향 거리 1
1972,d4,1,d4d6,북(N) 방향 거리 2
1973,d4,2,d4d7,북(N) 방향 거리 3
1974,d4,3,d4d8,북(N) 방향 거리 4
1975,d4,4,,북(N) 방향 거리 5
1976,d4,5,,북(N) 방향 거리 6
1977,d4,6,,북(N) 방향 거리 7
1978,d4,7,d4e4,동(E) 방향 거리 1
1979,d4,8,d4f4,동(E) 방향 거리 2
1980,d4,9,d4g4,동(E) 방향 거리 3
1981,d4,10,d4h4,동(E) 방향 거리 4
1982,d4,11,,동(E) 방향 거리 5
1983,d4,12,,동(E) 방향 거리 6
1984,d4,13,,동(E) 방향 거리 7
1985,d4,14,d4d3,남(S) 방향 거리 1
1986,d4,15,d4d2,남(S) 방향 거리 2
1987,d4,16,d4d1,남(S) 방향 거리 3
1988,d4,17,,남(S) 방향 거리 4
1989,d4,18,,남(S) 방향 거리 5
1990,d4,19,,남(S) 방향 거리 6
1991,d4,20,,남(S) 방향 거리 7
1992,d4,21,d4c4,서(W) 방향 거리 1
1993,d4,22,d4b4,서(W) 방향 거리 2
1994,d4,23,d4a4,서(W) 방향 거리 3
1995,d4,24,,서(W) 방향 거리 4
1996,d4,25,,서(W) 방향 거리 5
1997,d4,26,,서(W) 방향 거리 6
1998,d4,27,,서(W) 방향 거리 7
1999,d4,28,d4e5,북동(NE) 방향 거리 1
2000,d4,29,d4f6,북동(NE) 방향 거리 2
2001,d4,30,d4g7,북동(NE) 방향 거리 3
2002,d4,31,d4h8,북동(NE) 방향 거리 4
2003,d4,32,,북동(NE) 방향 거리 5
2004,d4,33,,북동(NE) 방향 거리 6
2005,d4,34,,북동(NE) 방향 거리 7
2006,d4,35,d4c5,북서(NW) 방향 거리 1
2007,d4,36,d4b6,북서(NW) 방향 거리 2
2008,d4,37,d4a7,북서(NW) 방향 거리 3
2009,d4,38,,북서(NW) 방향 거리 4
2010,d4,39,,북서(NW) 방향 거리 5
2011,d4,40,,북서(NW) 방향 거리 6
2012,d4,41,,북서(NW) 방향 거리 7
2013,d4,42,d4e3,남동(SE) 방향 거리 1
2014,d4,43,d4f2,남동(SE) 방향 거리 2
2015,d4,44,d4g1,남동(SE) 방향 거리 3
2016,d4,45,,남동(SE) 방향 거리 4
2017,d4,46,,남동(SE) 방향 거리 5
2018,d4,47,,남동(SE) 방향 거리 6
2019,d4,48,,남동(SE) 방향 거리 7
2020,d4,49,d4c3,남서(SW) 방향 거리 1
2021,d4,50,d4b2,남서(SW) 방향 거리 2
2022,d4,51,d4a1,남서(SW) 방향 거리 3
2023,d4,52,,남서(SW) 방향 거리 4
2024,d4,53,,남서(SW) 방향 거리 5
2025,d4,54,,남서(SW) 방향 거리 6
2026,d4,55,,남서(SW) 방향 거리 7
2027,d4,56,d4e6,"나이트 이동 (+1,+2)"
2028,d4,57,d4f5,"나이트 이동 (+2,+1)"
2029,d4,58,d4f3,"나이트 이동 (+2,−1)"
2030,d4,59,d4e2,"나이트 이동 (+1,−2)"
2031,d4,60,d4c2,"나이트 이동 (−1,−2)"
2032,d4,61,d4b3,"나이트 이동 (−2,−1)"
2033,d4,62,d4b5,"나이트 이동 (−2,+1)"
2034,d4,63,d4c6,"나이트 이동 (−1,+2)"
2035,d4,64,,폰 직진 승격 → 나이트
2036,d4,65,,폰 직진 승격 → 비숍
2037,d4,66,,폰 직진 승격 → 룩
2038,d4,67,,폰 대각선 우 승격 → 나이트
2039,d4,68,,폰 대각선 우 승격 → 비숍
2040,d4,69,,폰 대각선 우 승격 → 룩
2041,d4,70,,폰 대각선 좌 승격 → 나이트
2042,d4,71,,폰 대각선 좌 승격 → 비숍
2043,d4,72,,폰 대각선 좌 승격 → 룩
2044,e4,0,e4e5,북(N) 방향 거리 1
2045,e4,1,e4e6,북(N) 방향 거리 2
2046,e4,2,e4e7,북(N) 방향 거리 3
2047,e4,3,e4e8,북(N) 방향 거리 4
2048,e4,4,,북(N) 방향 거리 5
2049,e4,5,,북(N) 방향 거리 6
2050,e4,6,,북(N) 방향 거리 7
2051,e4,7,e4f4,동(E) 방향 거리 1
2052,e4,8,e4g4,동(E) 방향 거리 2
2053,e4,9,e4h4,동(E) 방향 거리 3
2054,e4,10,,동(E) 방향 거리 4
2055,e4,11,,동(E) 방향 거리 5
2056,e4,12,,동(E) 방향 거리 6
2057,e4,13,,동(E) 방향 거리 7
2058,e4,14,e4e3,남(S) 방향 거리 1
2059,e4,15,e4e2,남(S) 방향 거리 2
2060,e4,16,e4e1,남(S) 방향 거리 3
2061,e4,17,,남(S) 방향 거리 4
2062,e4,18,,남(S) 방향 거리 5
2063,e4,19,,남(S) 방향 거리 6
2064,e4,20,,남(S) 방향 거리 7
2065,e4,21,e4d4,서(W) 방향 거리 1
2066,e4,22,e4c4,서(W) 방향 거리 2
2067,e4,23,e4b4,서(W) 방향 거리 3
2068,e4,24,e4a4,서(W) 방향 거리 4
2069,e4,25,,서(W) 방향 거리 5
2070,e4,26,,서(W) 방향 거리 6
2071,e4,27,,서(W) 방향 거리 7
2072,e4,28,e4f5,북동(NE) 방향 거리 1
2073,e4,29,e4g6,북동(NE) 방향 거리 2
2074,e4,30,e4h7,북동(NE) 방향 거리 3
2075,e4,31,,북동(NE) 방향 거리 4
2076,e4,32,,북동(NE) 방향 거리 5
2077,e4,33,,북동(NE) 방향 거리 6
2078,e4,34,,북동(NE) 방향 거리 7
2079,e4,35,e4d5,북서(NW) 방향 거리 1
2080,e4,36,e4c6,북서(NW) 방향 거리 2
2081,e4,37,e4b7,북서(NW) 방향 거리 3
2082,e4,38,e4a8,북서(NW) 방향 거리 4
2083,e4,39,,북서(NW) 방향 거리 5
2084,e4,40,,북서(NW) 방향 거리 6
2085,e4,41,,북서(NW) 방향 거리 7
2086,e4,42,e4f3,남동(SE) 방향 거리 1
2087,e4,43,e4g2,남동(SE) 방향 거리 2
2088,e4,44,e4h1,남동(SE) 방향 거리 3
2089,e4,45,,남동(SE) 방향 거리 4
2090,e4,46,,남동(SE) 방향 거리 5
2091,e4,47,,남동(SE) 방향 거리 6
2092,e4,48,,남동(SE) 방향 거리 7
2093,e4,49,e4d3,남서(SW) 방향 거리 1
2094,e4,50,e4c2,남서(SW) 방향 거리 2
2095,e4,51,e4b1,남서(SW) 방향 거리 3
2096,e4,52,,남서(SW) 방향 거리 4
2097,e4,53,,남서(SW) 방향 거리 5
2098,e4,54,,남서(SW) 방향 거리 6
2099,e4,55,,남서(SW) 방향 거리 7
2100,e4,56,e4f6,"나이트 이동 (+1,+2)"
2101,e4,57,e4g5,"나이트 이동 (+2,+1)"
2102,e4,58,e4g3,"나이트 이동 (+2,−1)"
2103,e4,59,e4f2,"나이트 이동 (+1,−2)"
2104,e4,60,e4d2,"나이트 이동 (−1,−2)"
2105,e4,61,e4c3,"나이트 이동 (−2,−1)"
2106,e4,62,e4c5,"나이트 이동 (−2,+1)"
2107,e4,63,e4d6,"나이트 이동 (−1,+2)"
2108,e4,64,,폰 직진 승격 → 나이트
2109,e4,65,,폰 직진 승격 → 비숍
2110,e4,66,,폰 직진 승격 → 룩
2111,e4,67,,폰 대각선 우 승격 → 나이트
2112,e4,68,,폰 대각선 우 승격 → 비숍
2113,e4,69,,폰 대각선 우 승격 → 룩
2114,e4,70,,폰 대각선 좌 승격 → 나이트
2115,e4,71,,폰 대각선 좌 승격 → 비숍
2116,e4,72,,폰 대각선 좌 승격 → 룩
2117,f4,0,f4f5,북(N) 방향 거리 1
2118,f4,1,f4f6,북(N) 방향 거리 2
2119,f4,2,f4f7,북(N) 방향 거리 3
2120,f4,3,f4f8,북(N) 방향 거리 4
2121,f4,4,,북(N) 방향 거리 5
2122,f4,5,,북(N) 방향 거리 6
2123,f4,6,,북(N) 방향 거리 7
2124,f4,7,f4g4,동(E) 방향 거리 1
2125,f4,8,f4h4,동(E) 방향 거리 2
2126,f4,9,,동(E) 방향 거리 3
2127,f4,10,,동(E) 방향 거리 4
2128,f4,11,,동(E) 방향 거리 5
2129,f4,12,,동(E) 방향 거리 6
2130,f4,13,,동(E) 방향 거리 7
2131,f4,14,f4f3,남(S) 방향 거리 1
2132,f4,15,f4f2,남(S) 방향 거리 2
2133,f4,16,f4f1,남(S) 방향 거리 3
2134,f4,17,,남(S) 방향 거리 4
2135,f4,18,,남(S) 방향 거리 5
2136,f4,19,,남(S) 방향 거리 6
2137,f4,20,,남(S) 방향 거리 7
2138,f4,21,f4e4,서(W) 방향 거리 1
2139,f4,22,f4d4,서(W) 방향 거리 2
2140,f4,23,f4c4,서(W) 방향 거리 3
2141,f4,24,f4b4,서(W) 방향 거리 4
2142,f4,25,f4a4,서(W) 방향 거리 5
2143,f4,26,,서(W) 방향 거리 6
2144,f4,27,,서(W) 방향 거리 7
2145,f4,28,f4g5,북동(NE) 방향 거리 1
2146,f4,29,f4h6,북동(NE) 방향 거리 2
2147,f4,30,,북동(NE) 방향 거리 3
2148,f4,31,,북동(NE) 방향 거리 4
2149,f4,32,,북동(NE) 방향 거리 5
2150,f4,33,,북동(NE) 방향 거리 6
2151,f4,34,,북동(NE) 방향 거리 7
2152,f4,35,f4e5,북서(NW) 방향 거리 1
2153,f4,36,f4d6,북서(NW) 방향 거리 2
2154,f4,37,f4c7,북서(NW) 방향 거리 3
2155,f4,38,f4b8,북서(NW) 방향 거리 4
2156,f4,39,,북서(NW) 방향 거리 5
2157,f4,40,,북서(NW) 방향 거리 6
2158,f4,41,,북서(NW) 방향 거리 7
2159,f4,42,f4g3,남동(SE) 방향 거리 1
2160,f4,43,f4h2,남동(SE) 방향 거리 2
2161,f4,44,,남동(SE) 방향 거리 3
2162,f4,45,,남동(SE) 방향 거리 4
2163,f4,46,,남동(SE) 방향 거리 5
2164,f4,47,,남동(SE) 방향 거리 6
2165,f4,48,,남동(SE) 방향 거리 7
2166,f4,49,f4e3,남서(SW) 방향 거리 1
2167,f4,50,f4d2,남서(SW) 방향 거리 2
2168,f4,51,f4c1,남서(SW) 방향 거리 3
2169,f4,52,,남서(SW) 방향 거리 4
2170,f4,53,,남서(SW) 방향 거리 5
2171,f4,54,,남서(SW) 방향 거리 6
2172,f4,55,,남서(SW) 방향 거리 7
2173,f4,56,f4g6,"나이트 이동 (+1,+2)"
2174,f4,57,f4h5,"나이트 이동 (+2,+1)"
2175,f4,58,f4h3,"나이트 이동 (+2,−1)"
2176,f4,59,f4g2,"나이트 이동 (+1,−2)"
2177,f4,60,f4e2,"나이트 이동 (−1,−2)"
2178,f4,61,f4d3,"나이트 이동 (−2,−1)"
2179,f4,62,f4d5,"나이트 이동 (−2,+1)"
2180,f4,63,f4e6,"나이트 이동 (−1,+2)"
2181,f4,64,,폰 직진 승격 → 나이트
2182,f4,65,,폰 직진 승격 → 비숍
2183,f4,66,,폰 직진 승격 → 룩
2184,f4,67,,폰 대각선 우 승격 → 나이트
2185,f4,68,,폰 대각선 우 승격 → 비숍
2186,f4,69,,폰 대각선 우 승격 → 룩
2187,f4,70,,폰 대각선 좌 승격 → 나이트
2188,f4,71,,폰 대각선 좌 승격 → 비숍
2189,f4,72,,폰 대각선 좌 승격 → 룩
2190,g4,0,g4g5,북(N) 방향 거리 1
2191,g4,1,g4g6,북(N) 방향 거리 2
2192,g4,2,g4g7,북(N) 방향 거리 3
2193,g4,3,g4g8,북(N) 방향 거리 4
2194,g4,4,,북(N) 방향 거리 5
2195,g4,5,,북(N) 방향 거리 6
2196,g4,6,,북(N) 방향 거리 7
2197,g4,7,g4h4,동(E) 방향 거리 1
2198,g4,8,,동(E) 방향 거리 2
2199,g4,9,,동(E) 방향 거리 3
2200,g4,10,,동(E) 방향 거리 4
2201,g4,11,,동(E) 방향 거리 5
2202,g4,12,,동(E) 방향 거리 6
2203,g4,13,,동(E) 방향 거리 7
2204,g4,14,g4g3,남(S) 방향 거리 1
2205,g4,15,g4g2,남(S) 방향 거리 2
2206,g4,16,g4g1,남(S) 방향 거리 3
2207,g4,17,,남(S) 방향 거리 4
2208,g4,18,,남(S) 방향 거리 5
2209,g4,19,,남(S) 방향 거리 6
2210,g4,20,,남(S) 방향 거리 7
2211,g4,21,g4f4,서(W) 방향 거리 1
2212,g4,22,g4e4,서(W) 방향 거리 2
2213,g4,23,g4d4,서(W) 방향 거리 3
2214,g4,24,g4c4,서(W) 방향 거리 4
2215,g4,25,g4b4,서(W) 방향 거리 5
2216,g4,26,g4a4,서(W) 방향 거리 6
2217,g4,27,,서(W) 방향 거리 7
2218,g4,28,g4h5,북동(NE) 방향 거리 1
2219,g4,29,,북동(NE) 방향 거리 2
2220,g4,30,,북동(NE) 방향 거리 3
2221,g4,31,,북동(NE) 방향 거리 4
2222,g4,32,,북동(NE) 방향 거리 5
2223,g4,33,,북동(NE) 방향 거리 6
2224,g4,34,,북동(NE) 방향 거리 7
2225,g4,35,g4f5,북서(NW) 방향 거리 1
2226,g4,36,g4e6,북서(NW) 방향 거리 2
2227,g4,37,g4d7,북서(NW) 방향 거리 3
2228,g4,38,g4c8,북서(NW) 방향 거리 4
2229,g4,39,,북서(NW) 방향 거리 5
2230,g4,40,,북서(NW) 방향 거리 6
2231,g4,41,,북서(NW) 방향 거리 7
2232,g4,42,g4h3,남동(SE) 방향 거리 1
2233,g4,43,,남동(SE) 방향 거리 2
2234,g4,44,,남동(SE) 방향 거리 3
2235,g4,45,,남동(SE) 방향 거리 4
2236,g4,46,,남동(SE) 방향 거리 5
2237,g4,47,,남동(SE) 방향 거리 6
2238,g4,48,,남동(SE) 방향 거리 7
2239,g4,49,g4f3,남서(SW) 방향 거리 1
2240,g4,50,g4e2,남서(SW) 방향 거리 2
2241,g4,51,g4d1,남서(SW) 방향 거리 3
2242,g4,52,,남서(SW) 방향 거리 4
2243,g4,53,,남서(SW) 방향 거리 5
2244,g4,54,,남서(SW) 방향 거리 6
2245,g4,55,,남서(SW) 방향 거리 7
2246,g4,56,g4h6,"나이트 이동 (+1,+2)"
2247,g4,57,,"나이트 이동 (+2,+1)"
2248,g4,58,,"나이트 이동 (+2,−1)"
2249,g4,59,g4h2,"나이트 이동 (+1,−2)"
2250,g4,60,g4f2,"나이트 이동 (−1,−2)"
2251,g4,61,g4e3,"나이트 이동 (−2,−1)"
2252,g4,62,g4e5,"나이트 이동 (−2,+1)"
2253,g4,63,g4f6,"나이트 이동 (−1,+2)"
2254,g4,64,,폰 직진 승격 → 나이트
2255,g4,65,,폰 직진 승격 → 비숍
2256,g4,66,,폰 직진 승격 → 룩
2257,g4,67,,폰 대각선 우 승격 → 나이트
2258,g4,68,,폰 대각선 우 승격 → 비숍
2259,g4,69,,폰 대각선 우 승격 → 룩
2260,g4,70,,폰 대각선 좌 승격 → 나이트
2261,g4,71,,폰 대각선 좌 승격 → 비숍
2262,g4,72,,폰 대각선 좌 승격 → 룩
2263,h4,0,h4h5,북(N) 방향 거리 1
2264,h4,1,h4h6,북(N) 방향 거리 2
2265,h4,2,h4h7,북(N) 방향 거리 3
2266,h4,3,h4h8,북(N) 방향 거리 4
2267,h4,4,,북(N) 방향 거리 5
2268,h4,5,,북(N) 방향 거리 6
2269,h4,6,,북(N) 방향 거리 7
2270,h4,7,,동(E) 방향 거리 1
2271,h4,8,,동(E) 방향 거리 2
2272,h4,9,,동(E) 방향 거리 3
2273,h4,10,,동(E) 방향 거리 4
2274,h4,11,,동(E) 방향 거리 5
2275,h4,12,,동(E) 방향 거리 6
2276,h4,13,,동(E) 방향 거리 7
2277,h4,14,h4h3,남(S) 방향 거리 1
2278,h4,15,h4h2,남(S) 방향 거리 2
2279,h4,16,h4h1,남(S) 방향 거리 3
